"Year","Locationabbr","Locationdesc","Class","Topic","Question","Response","Break_Out","Break_Out_Category","Sample_Size","Data_value","Confidence_limit_Low","Confidence_limit_High","Display_order","Data_value_unit","Data_value_type","Data_Value_Footnote_Symbol","Data_Value_Footnote","DataSource","ClassId","TopicId","LocationID","BreakoutID","BreakOutCategoryID","QuestionID","ResponseID","GeoLocation"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","Black, non-Hispanic","Race/Ethnicity","508","85.1","81.6","88.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","RACE02","CAT4","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Asian, non-Hispanic","Race/Ethnicity","53","6.6","4.4","8.9","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","RACE04","CAT4","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","Asian, non-Hispanic","Race/Ethnicity","907","93.4","91.1","95.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","RACE04","CAT4","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity","13",,,,"1","%","Crude Prevalence","*","Prevalence estimate not available if the unweighted sample size for the denominator was < 50 or the Relative Standard Error (RSE) is > 0.3 or if the state did not collect data for that calendar year.","BRFSS","CLASS03","TOPIC17","06","RACE03","CAT4","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity","87","89.2","82.4","96.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","RACE03","CAT4","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Overall","Overall","1,670","13.4","12.6","14.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","BO1","CAT1","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","Overall","Overall","9,669","86.6","85.8","87.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","BO1","CAT1","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Less than $15,000","Household Income","325","20.6","18.2","23.1","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","INCOME1","CAT6","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","Less than $15,000","Household Income","1,090","79.4","76.9","81.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","INCOME1","CAT6","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$50,000+","Household Income","622","12.4","11.2","13.7","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","INCOME5","CAT6","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","$50,000+","Household Income","4,290","87.6","86.3","88.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","INCOME5","CAT6","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$35,000-$49,999","Household Income","155","11.8","9.5","14.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","INCOME4","CAT6","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","$35,000-$49,999","Household Income","933","88.2","86.0","90.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","INCOME4","CAT6","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$25,000-$34,999","Household Income","133","11.0","8.6","13.3","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","INCOME3","CAT6","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","$25,000-$34,999","Household Income","756","89.0","86.7","91.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","INCOME3","CAT6","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","$15,000-$24,999","Household Income","222","15.6","13.2","18.1","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","INCOME2","CAT6","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","$15,000-$24,999","Household Income","1,051","84.4","81.9","86.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","INCOME2","CAT6","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Male","Sex","601","9.6","8.7","10.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","SEX1","CAT2","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","Male","Sex","4,833","90.4","89.4","91.3","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","SEX1","CAT2","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Female","Sex","1,069","17.2","15.9","18.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","SEX2","CAT2","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","Female","Sex","4,835","82.8","81.5","84.1","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","SEX2","CAT2","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Some post-H.S.","Education Attained","501","16.5","14.8","18.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","EDUCA3","CAT5","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","Some post-H.S.","Education Attained","2,296","83.5","81.8","85.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","EDUCA3","CAT5","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","Less than H.S.","Education Attained","217","13.0","11.0","15.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","EDUCA1","CAT5","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","Less than H.S.","Education Attained","1,270","87.0","85.0","89.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","EDUCA1","CAT5","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","H.S. or G.E.D.","Education Attained","294","12.3","10.6","14.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","EDUCA2","CAT5","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","H.S. or G.E.D.","Education Attained","1,819","87.7","86.0","89.4","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","EDUCA2","CAT5","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","18-24","Age Group","961","89.7","87.5","91.9","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","AGE01","CAT3","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","College graduate","Education Attained","647","11.1","10.0","12.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","EDUCA4","CAT5","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","College graduate","Education Attained","4,215","88.9","87.8","90.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","EDUCA4","CAT5","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","65+","Age Group","385","13.1","11.2","15.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","AGE09","CAT3","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","65+","Age Group","2,318","86.9","85.0","88.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","AGE09","CAT3","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","55-64","Age Group","395","16.8","14.8","19.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","AGE05","CAT3","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","55-64","Age Group","1,668","83.2","81.0","85.2","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","AGE05","CAT3","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","45-54","Age Group","319","15.6","13.7","17.6","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","AGE04","CAT3","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","45-54","Age Group","1,620","84.4","82.4","86.3","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","AGE04","CAT3","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","35-44","Age Group","208","11.2","9.5","13.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","AGE03","CAT3","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","35-44","Age Group","1,497","88.8","87.0","90.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","AGE03","CAT3","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","25-34","Age Group","247","13.1","11.2","15.0","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","AGE02","CAT3","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","No","25-34","Age Group","1,605","86.9","85.0","88.8","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","AGE02","CAT3","ADDEPEV2","RESP054","    (37.63864012300047, -120.99999953799971)"
"2016","CA","California","Chronic Health Indicators","Depression","Ever told you that you have a form of depression?","Yes","18-24","Age Group","116","10.3","8.1","12.5","1","%","Crude Prevalence",,,"BRFSS","CLASS03","TOPIC17","06","AGE01","CAT3","ADDEPEV2","RESP046","    (37.63864012300047, -120.99999953799971)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","18-24","Age Group","512","47.4","43.8","51.0","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","AGE01","CAT3","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","18-24","Age Group","582","52.6","49.0","56.2","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","AGE01","CAT3","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","25-34","Age Group","702","37.5","34.8","40.2","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","AGE02","CAT3","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","25-34","Age Group","1,138","62.5","59.8","65.2","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","AGE02","CAT3","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","35-44","Age Group","582","34.2","31.3","37.1","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","AGE03","CAT3","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","35-44","Age Group","1,130","65.8","62.9","68.7","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","AGE03","CAT3","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","45-54","Age Group","677","35.5","32.9","38.2","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","AGE04","CAT3","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","45-54","Age Group","1,257","64.5","61.8","67.1","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","AGE04","CAT3","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","55-64","Age Group","611","29.9","27.1","32.7","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","AGE05","CAT3","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","55-64","Age Group","1,349","70.1","67.3","72.9","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","AGE05","CAT3","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","65+","Age Group","749","32.5","29.8","35.2","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","AGE09","CAT3","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","65+","Age Group","1,801","67.5","64.8","70.2","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","AGE09","CAT3","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","College graduate","Education Attained","1,375","30.2","28.4","32.0","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","EDUCA4","CAT5","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","College graduate","Education Attained","3,203","69.8","68.0","71.6","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","EDUCA4","CAT5","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","H.S. or G.E.D.","Education Attained","856","40.4","37.8","43.0","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","EDUCA2","CAT5","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","H.S. or G.E.D.","Education Attained","1,275","59.6","57.0","62.2","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","EDUCA2","CAT5","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Less than H.S.","Education Attained","460","31.6","28.7","34.6","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","EDUCA1","CAT5","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Less than H.S.","Education Attained","964","68.4","65.4","71.3","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","EDUCA1","CAT5","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Some post-H.S.","Education Attained","1,127","39.8","37.6","42.0","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","EDUCA3","CAT5","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Some post-H.S.","Education Attained","1,804","60.2","58.0","62.4","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","EDUCA3","CAT5","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","$15,000-$24,999","Household Income","460","34.4","31.2","37.7","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","INCOME2","CAT6","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","$15,000-$24,999","Household Income","853","65.6","62.3","68.8","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","INCOME2","CAT6","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","$25,000-$34,999","Household Income","313","36.5","32.6","40.5","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","INCOME3","CAT6","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","$25,000-$34,999","Household Income","620","63.5","59.5","67.4","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","INCOME3","CAT6","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","$35,000-$49,999","Household Income","409","36.9","33.3","40.6","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","INCOME4","CAT6","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","$35,000-$49,999","Household Income","713","63.1","59.4","66.7","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","INCOME4","CAT6","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","$50,000+","Household Income","1,601","34.4","32.7","36.2","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","INCOME5","CAT6","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","$50,000+","Household Income","3,287","65.6","63.8","67.3","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","INCOME5","CAT6","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Less than $15,000","Household Income","573","39.3","36.0","42.6","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","INCOME1","CAT6","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Less than $15,000","Household Income","872","60.7","57.4","64.0","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","INCOME1","CAT6","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Overall","Overall","3,833","35.8","34.6","37.0","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","BO1","CAT1","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Overall","Overall","7,257","64.2","63.0","65.4","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","BO1","CAT1","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity","38","38.8","27.0","50.5","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","RACE03","CAT4","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","American Indian or Alaskan Native, non-Hispanic","Race/Ethnicity","59","61.2","49.5","73.0","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","RACE03","CAT4","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Asian, non-Hispanic","Race/Ethnicity","368","36.9","32.8","41.0","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","RACE04","CAT4","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Asian, non-Hispanic","Race/Ethnicity","578","63.1","59.0","67.2","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","RACE04","CAT4","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Black, non-Hispanic","Race/Ethnicity","205","43.4","37.9","48.9","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","RACE02","CAT4","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Black, non-Hispanic","Race/Ethnicity","283","56.6","51.1","62.1","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","RACE02","CAT4","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Hispanic","Race/Ethnicity","1,104","33.9","31.9","36.0","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","RACE08","CAT4","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Hispanic","Race/Ethnicity","2,229","66.1","64.0","68.1","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","RACE08","CAT4","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","Less than one time per day","Multiracial, non-Hispanic","Race/Ethnicity","108","38.0","31.0","45.1","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","RACE07","CAT4","_FRTLT1","RESP078","    (37.638640123, -120.999999538)"
"2015","CA","California","Fruits and Vegetables","Fruit Consumption","Consumed fruit less than one time per day (variable calculated from one or more BRFSS questions)","One or more times per day","Multiracial, non-Hispanic","Race/Ethnicity","168","62.0","54.9","69.0","1","%","Crude Prevalence",,,"BRFSS","CLASS06","TOPIC27","06","RACE07","CAT4","_FRTLT1","RESP077","    (37.638640123, -120.999999538)"
